Sub_Division,YEAR,JUN,JUL,AUG,SEP,JUN-SEP,AVG_RAINFALL,YOY_CHANGE,LAG_1,LAG_2
TELANGANA,1908,98.1,207.2,227.0,504.1,1036.5,259.1,306.20000000000005,730.3,810.2
TELANGANA,1909,122.3,250.7,152.4,122.4,647.8,161.95,-388.70000000000005,1036.5,730.3
TELANGANA,1910,221.2,147.8,156.6,225.9,751.6,187.875,103.80000000000007,647.8,1036.5
TELANGANA,1911,130.6,166.4,173.1,130.6,600.7,150.175,-150.89999999999998,751.6,647.8
TELANGANA,1912,33.1,268.6,232.9,115.1,649.7,162.425,49.0,600.7,751.6
TELANGANA,1913,83.7,259.9,116.4,129.1,589.2,147.275,-60.5,649.7,600.7
TELANGANA,1914,237.8,356.5,261.7,330.2,1186.2,296.55,597.0,589.2,649.7
TELANGANA,1915,204.5,116.6,242.8,227.4,791.4,197.82500000000002,-394.80000000000007,1186.2,589.2
TELANGANA,1916,186.5,328.5,216.5,260.5,992.0,248.0,200.60000000000002,791.4,1186.2
TELANGANA,1917,202.0,321.2,213.2,307.4,1043.8,260.95000000000005,51.799999999999955,992.0,791.4
TELANGANA,1918,82.0,171.9,134.4,154.5,542.9,135.7,-500.9,1043.8,992.0
TELANGANA,1919,180.6,182.9,124.0,115.0,602.5,150.625,59.60000000000002,542.9,1043.8
TELANGANA,1920,82.2,147.4,137.2,93.6,460.4,115.1,-142.10000000000002,602.5,542.9
TELANGANA,1921,201.3,259.6,189.6,200.8,851.4,212.825,391.0,460.4,602.5
TELANGANA,1922,140.6,232.2,135.1,206.4,714.4,178.575,-137.0,851.4,460.4
TELANGANA,1923,31.0,264.4,97.6,226.9,619.9,154.975,-94.5,714.4,851.4
TELANGANA,1924,75.5,174.8,169.7,236.7,656.8,164.175,36.89999999999998,619.9,714.4
TELANGANA,1925,85.4,282.6,273.4,110.5,751.8,187.975,95.0,656.8,619.9
TELANGANA,1926,43.1,249.4,250.5,96.2,639.3,159.8,-112.5,751.8,656.8
TELANGANA,1927,198.2,250.2,193.6,127.6,769.5,192.4,130.20000000000005,639.3,751.8
TELANGANA,1928,156.2,205.2,200.6,274.5,836.5,209.125,67.0,769.5,639.3
TELANGANA,1929,183.6,110.9,131.8,192.6,618.8,154.725,-217.70000000000005,836.5,769.5
TELANGANA,1930,188.3,141.4,125.6,190.8,646.1,161.52500000000003,27.300000000000068,618.8,836.5
TELANGANA,1931,159.4,280.7,142.4,235.0,817.5,204.375,171.39999999999998,646.1,618.8
TELANGANA,1932,103.5,258.1,162.8,178.3,702.7,175.675,-114.79999999999995,817.5,646.1
TELANGANA,1933,265.8,233.7,184.9,237.9,922.3,230.575,219.5999999999999,702.7,817.5
TELANGANA,1934,114.8,295.7,224.6,143.0,778.1,194.525,-144.19999999999993,922.3,702.7
TELANGANA,1935,120.3,266.7,169.0,209.2,765.2,191.3,-12.899999999999977,778.1,922.3
TELANGANA,1936,170.2,237.0,193.9,141.4,742.5,185.625,-22.700000000000045,765.2,778.1
TELANGANA,1937,79.0,258.3,108.9,157.2,603.4,150.85000000000002,-139.10000000000002,742.5,765.2
TELANGANA,1938,204.4,284.3,254.4,200.0,943.2,235.775,339.80000000000007,603.4,742.5
TELANGANA,1939,75.6,151.4,180.0,120.8,527.8,131.95,-415.4000000000001,943.2,603.4
TELANGANA,1940,116.5,276.3,257.3,108.1,758.1,189.55,230.30000000000007,527.8,943.2
TELANGANA,1941,97.0,77.1,155.8,155.5,485.4,121.35,-272.70000000000005,758.1,527.8
TELANGANA,1942,157.9,221.6,266.2,87.2,733.0,183.22500000000002,247.60000000000002,485.4,758.1
TELANGANA,1943,177.1,165.4,126.2,272.3,741.0,185.25,8.0,733.0,485.4
TELANGANA,1944,92.9,213.0,148.2,185.9,640.0,160.0,-101.0,741.0,733.0
TELANGANA,1945,136.8,295.7,233.3,143.9,809.7,202.42499999999998,169.70000000000005,640.0,741.0
TELANGANA,1946,149.9,260.7,166.2,94.6,671.4,167.85,-138.30000000000007,809.7,640.0
TELANGANA,1947,75.2,257.2,310.3,260.4,903.1,225.775,231.70000000000005,671.4,809.7
TELANGANA,1948,72.0,223.4,176.2,232.6,704.1,176.04999999999998,-199.0,903.1,671.4
TELANGANA,1949,137.6,252.3,147.4,191.3,728.7,182.14999999999998,24.600000000000023,704.1,903.1
TELANGANA,1950,74.7,257.7,119.9,249.5,701.9,175.45,-26.800000000000068,728.7,704.1
TELANGANA,1951,121.2,318.7,151.5,119.1,710.5,177.625,8.600000000000023,701.9,728.7
TELANGANA,1952,65.9,181.2,145.8,132.1,525.0,131.25,-185.5,710.5,701.9
TELANGANA,1953,195.6,191.8,271.6,254.3,913.3,228.325,388.29999999999995,525.0,710.5
TELANGANA,1954,103.7,283.9,197.1,249.0,833.7,208.42499999999998,-79.59999999999991,913.3,525.0
TELANGANA,1955,200.6,228.4,350.1,214.8,993.9,248.47500000000002,160.19999999999993,833.7,913.3
TELANGANA,1956,199.5,407.7,141.4,185.0,933.5,233.4,-60.39999999999998,993.9,833.7
TELANGANA,1957,151.3,203.0,296.0,98.1,748.4,187.1,-185.10000000000002,933.5,993.9
TELANGANA,1958,74.3,357.0,338.5,139.7,909.5,227.375,161.10000000000002,748.4,933.5
TELANGANA,1959,165.6,337.9,332.9,167.4,1003.9,250.95,94.39999999999998,909.5,748.4
TELANGANA,1960,181.5,174.0,72.3,216.4,644.2,161.05,-359.69999999999993,1003.9,909.5
TELANGANA,1961,143.6,342.6,178.8,124.6,789.5,197.4,145.29999999999995,644.2,1003.9
TELANGANA,1962,84.7,229.6,244.5,283.0,841.7,210.45,52.200000000000045,789.5,644.2
TELANGANA,1963,185.4,173.6,334.6,87.6,781.1,195.3,-60.60000000000002,841.7,789.5
TELANGANA,1964,114.0,170.4,201.4,337.6,823.4,205.85,42.299999999999955,781.1,841.7
TELANGANA,1965,113.3,310.5,148.7,171.7,744.2,186.05,-79.19999999999993,823.4,781.1
TELANGANA,1966,53.3,273.1,179.6,205.5,711.5,177.875,-32.700000000000045,744.2,823.4
TELANGANA,1967,137.2,291.5,171.3,147.2,747.3,186.8,35.799999999999955,711.5,744.2
TELANGANA,1968,81.2,183.2,38.7,221.6,524.7,131.17499999999998,-222.5999999999999,747.3,711.5
TELANGANA,1969,80.9,233.5,173.0,224.8,712.1,178.05,187.39999999999998,524.7,747.3
TELANGANA,1970,193.6,133.8,331.7,174.5,833.6,208.39999999999998,121.5,712.1,524.7
TELANGANA,1971,125.9,86.0,145.4,98.4,455.6,113.92500000000001,-378.0,833.6,712.1
TELANGANA,1972,143.2,149.9,75.3,77.5,445.8,111.47500000000001,-9.800000000000011,455.6,833.6
TELANGANA,1973,123.9,193.8,308.3,88.4,714.4,178.6,268.59999999999997,445.8,455.6
TELANGANA,1974,105.0,110.0,174.0,142.9,531.9,132.975,-182.5,714.4,445.8
TELANGANA,1975,118.9,240.0,180.7,311.2,850.7,212.7,318.80000000000007,531.9,714.4
TELANGANA,1976,79.8,390.3,261.7,105.7,837.5,209.375,-13.200000000000045,850.7,531.9
TELANGANA,1977,90.9,219.2,213.4,63.8,587.3,146.825,-250.20000000000005,837.5,850.7
TELANGANA,1978,225.5,335.9,342.8,145.9,1050.1,262.52500000000003,462.79999999999995,587.3,837.5
TELANGANA,1979,116.6,134.1,111.3,218.4,580.4,145.1,-469.69999999999993,1050.1,587.3
TELANGANA,1980,196.3,176.7,242.9,133.5,749.4,187.35,169.0,580.4,1050.1
TELANGANA,1981,157.1,217.2,264.1,261.4,899.8,224.95,150.39999999999998,749.4,580.4
TELANGANA,1982,126.9,232.3,172.3,166.8,698.3,174.575,-201.5,899.8,749.4
TELANGANA,1983,127.6,269.9,398.4,317.6,1113.5,278.375,415.20000000000005,698.3,899.8
TELANGANA,1984,90.9,249.4,111.9,111.5,563.7,140.925,-549.8,1113.5,698.3
TELANGANA,1985,163.7,212.6,147.4,63.9,587.5,146.89999999999998,23.799999999999955,563.7,1113.5
TELANGANA,1986,106.5,183.6,332.5,67.5,690.1,172.525,102.60000000000002,587.5,563.7
TELANGANA,1987,103.6,218.5,203.6,58.9,584.6,146.15,-105.5,690.1,587.5
TELANGANA,1988,111.8,523.7,292.6,273.6,1201.6,300.425,616.9999999999999,584.6,690.1
TELANGANA,1989,211.3,425.5,244.0,174.1,1054.9,263.72499999999997,-146.69999999999982,1201.6,584.6
TELANGANA,1990,204.4,156.5,411.1,107.1,879.0,219.775,-175.9000000000001,1054.9,1201.6
TELANGANA,1991,195.2,243.5,134.9,139.1,712.7,178.175,-166.29999999999995,879.0,1054.9
TELANGANA,1992,145.7,156.1,246.5,93.2,641.5,160.375,-71.20000000000005,712.7,879.0
TELANGANA,1993,75.1,257.8,137.7,154.9,625.4,156.375,-16.100000000000023,641.5,712.7
TELANGANA,1994,85.9,256.1,228.6,44.2,614.8,153.70000000000002,-10.600000000000023,625.4,641.5
TELANGANA,1995,121.3,240.1,187.6,130.7,679.8,169.925,65.0,614.8,625.4
TELANGANA,1996,116.4,213.2,272.0,154.8,756.4,189.10000000000002,76.60000000000002,679.8,614.8
TELANGANA,1997,63.8,166.3,134.1,173.8,538.0,134.5,-218.39999999999998,756.4,679.8
TELANGANA,1998,134.2,225.6,248.0,190.0,797.7,199.45,259.70000000000005,538.0,756.4
TELANGANA,1999,108.7,197.9,181.3,156.3,644.1,161.05,-153.60000000000002,797.7,538.0
TELANGANA,2000,226.6,195.0,390.3,65.3,877.2,219.3,233.10000000000002,644.1,797.7
TELANGANA,2001,148.1,116.7,220.3,140.5,625.7,156.4,-251.5,877.2,644.1
TELANGANA,2002,117.3,81.1,267.3,61.5,527.2,131.8,-98.5,625.7,877.2
TELANGANA,2003,102.7,264.8,242.6,104.0,714.1,178.525,186.89999999999998,527.2,625.7
TELANGANA,2004,61.1,204.1,112.2,95.1,472.6,118.125,-241.5,714.1,527.2
TELANGANA,2005,88.1,338.3,122.0,279.0,827.5,206.85,354.9,472.6,714.1
TELANGANA,2006,99.6,125.1,263.4,249.8,737.8,184.475,-89.70000000000005,827.5,472.6
TELANGANA,2007,175.4,124.4,195.2,252.7,747.7,186.925,9.900000000000091,737.8,827.5
TELANGANA,2008,107.4,172.8,350.1,143.3,773.6,193.40000000000003,25.899999999999977,747.7,737.8
TELANGANA,2009,70.0,101.5,166.1,156.9,494.5,123.625,-279.1,773.6,747.7
TELANGANA,2010,97.9,355.8,273.4,215.4,942.5,235.625,448.0,494.5,773.6
TELANGANA,2011,72.8,248.2,206.9,78.9,606.8,151.7,-335.70000000000005,942.5,494.5
TELANGANA,2012,106.6,243.5,206.3,180.0,736.5,184.10000000000002,129.70000000000005,606.8,942.5
TELANGANA,2013,182.7,367.3,212.2,174.6,936.8,234.20000000000002,200.29999999999995,736.5,606.8
TELANGANA,2014,61.5,152.8,190.4,128.9,533.5,133.4,-403.29999999999995,936.8,736.5
TELANGANA,2015,211.6,85.3,158.4,158.0,613.3,153.325,79.79999999999995,533.5,936.8
TELANGANA,2016,190.1,224.3,140.8,352.5,907.7,226.925,294.4000000000001,613.3,533.5
TELANGANA,2017,197.2,139.6,200.0,115.5,652.2,163.075,-255.5,907.7,613.3
TELANGANA,2018,165.4,193.0,282.8,81.7,722.9,180.72500000000002,70.69999999999993,652.2,907.7
TELANGANA,2019,85.7,214.6,253.6,242.6,796.5,199.125,73.60000000000002,722.9,652.2
TELANGANA,2020,169.9,272.7,403.1,250.2,1095.9,273.975,299.4000000000001,796.5,722.9
TELANGANA,2021,195.7,365.7,192.8,290.1,1044.3,261.07500000000005,-51.600000000000136,1095.9,796.5
UTTARANCHAL,1901,34.9,394.0,665.8,173.9,1268.5,317.15,,,
UTTARANCHAL,1902,113.9,451.0,338.6,219.8,1123.3,280.825,-145.20000000000005,1268.5,
UTTARANCHAL,1903,86.9,254.8,465.7,269.4,1076.8,269.20000000000005,-46.5,1123.3,1268.5
UTTARANCHAL,1904,177.0,464.2,425.0,182.3,1248.5,312.125,171.70000000000005,1076.8,1123.3
UTTARANCHAL,1905,126.2,305.0,365.1,132.1,928.3,232.1,-320.20000000000005,1248.5,1076.8
UTTARANCHAL,1906,216.6,375.3,462.0,239.6,1293.4,323.375,365.10000000000014,928.3,1248.5
UTTARANCHAL,1907,70.7,350.9,346.1,32.0,799.7,199.925,-493.70000000000005,1293.4,928.3
UTTARANCHAL,1908,142.5,441.5,449.4,59.4,1092.8,273.20000000000005,293.0999999999999,799.7,1293.4
UTTARANCHAL,1909,314.2,589.4,481.0,98.5,1483.1,370.775,390.29999999999995,1092.8,799.7
UTTARANCHAL,1910,238.7,526.8,590.8,270.8,1627.1,406.775,144.0,1483.1,1092.8
UTTARANCHAL,1911,209.2,156.1,400.6,283.9,1049.9,262.45,-577.1999999999998,1627.1,1483.1
UTTARANCHAL,1912,109.2,346.9,431.0,261.6,1148.7,287.17499999999995,98.79999999999995,1049.9,1627.1
UTTARANCHAL,1913,295.3,295.6,206.1,49.5,846.5,211.62500000000003,-302.20000000000005,1148.7,1049.9
UTTARANCHAL,1914,145.1,575.8,386.0,454.3,1561.2,390.3,714.7,846.5,1148.7
UTTARANCHAL,1915,132.2,417.8,571.2,188.3,1309.4,327.375,-251.79999999999995,1561.2,846.5
UTTARANCHAL,1916,375.3,452.1,421.2,290.3,1538.9,384.725,229.5,1309.4,1561.2
UTTARANCHAL,1917,298.2,596.7,403.0,407.9,1705.8,426.45000000000005,166.89999999999986,1538.9,1309.4
UTTARANCHAL,1918,248.3,233.9,424.2,102.6,1009.0,252.25000000000003,-696.8,1705.8,1538.9
UTTARANCHAL,1919,276.7,390.7,307.6,247.4,1222.4,305.6,213.4000000000001,1009.0,1705.8
UTTARANCHAL,1920,227.0,501.7,321.2,74.8,1124.8,281.175,-97.60000000000014,1222.4,1009.0
UTTARANCHAL,1921,375.7,354.1,691.7,317.9,1739.4,434.85,614.6000000000001,1124.8,1222.4
UTTARANCHAL,1922,133.8,534.0,691.1,330.0,1688.8,422.225,-50.600000000000136,1739.4,1124.8
UTTARANCHAL,1923,77.3,359.9,437.3,264.9,1139.4,284.85,-549.3999999999999,1688.8,1739.4
UTTARANCHAL,1924,39.6,481.1,436.2,625.0,1581.9,395.475,442.5,1139.4,1688.8
UTTARANCHAL,1925,333.9,571.9,429.4,70.7,1405.9,351.47499999999997,-176.0,1581.9,1139.4
UTTARANCHAL,1926,35.7,486.2,428.6,146.5,1097.0,274.25,-308.9000000000001,1405.9,1581.9
UTTARANCHAL,1927,213.8,325.5,536.1,164.7,1240.2,310.02500000000003,143.20000000000005,1097.0,1405.9
UTTARANCHAL,1928,116.6,481.6,264.3,29.5,892.1,223.0,-348.1,1240.2,1097.0
UTTARANCHAL,1929,144.4,292.1,421.9,76.5,934.9,233.725,42.799999999999955,892.1,1240.2
UTTARANCHAL,1930,129.9,429.3,368.3,88.7,1016.2,254.05,81.30000000000007,934.9,892.1
UTTARANCHAL,1931,56.8,333.0,326.6,342.5,1058.8,264.725,42.59999999999991,1016.2,934.9
UTTARANCHAL,1932,94.3,374.8,476.7,332.5,1278.4,319.575,219.60000000000014,1058.8,1016.2
UTTARANCHAL,1933,249.3,516.0,357.0,165.9,1288.2,322.05,9.799999999999955,1278.4,1058.8
UTTARANCHAL,1934,221.1,483.8,435.3,108.9,1249.2,312.27500000000003,-39.0,1288.2,1278.4
UTTARANCHAL,1935,43.9,409.4,334.3,186.4,974.0,243.49999999999997,-275.20000000000005,1249.2,1288.2
UTTARANCHAL,1936,362.6,589.0,413.2,264.0,1628.8,407.2,654.8,974.0,1249.2
UTTARANCHAL,1937,176.5,407.8,458.0,228.8,1271.1,317.775,-357.70000000000005,1628.8,974.0
UTTARANCHAL,1938,321.9,501.7,408.4,111.6,1343.7,335.9,72.60000000000014,1271.1,1628.8
UTTARANCHAL,1939,222.4,372.6,207.0,198.5,1000.4,250.125,-343.30000000000007,1343.7,1271.1
UTTARANCHAL,1940,139.1,446.9,322.3,89.7,998.0,249.5,-2.3999999999999773,1000.4,1343.7
UTTARANCHAL,1941,216.2,178.5,384.0,101.3,880.0,220.0,-118.0,998.0,1000.4
UTTARANCHAL,1942,209.9,517.1,496.2,224.2,1447.4,361.85,567.4000000000001,880.0,998.0
UTTARANCHAL,1943,143.5,300.5,632.3,196.1,1272.5,318.09999999999997,-174.9000000000001,1447.4,880.0
UTTARANCHAL,1944,210.2,406.6,216.2,147.0,980.1,245.0,-292.4,1272.5,1447.4
UTTARANCHAL,1945,94.5,496.2,417.2,395.9,1403.7,350.95000000000005,423.6,980.1,1272.5
UTTARANCHAL,1946,206.2,604.2,341.2,122.0,1273.6,318.40000000000003,-130.10000000000014,1403.7,980.1
UTTARANCHAL,1947,142.7,387.9,302.3,384.9,1217.8,304.44999999999993,-55.799999999999955,1273.6,1403.7
UTTARANCHAL,1948,50.6,357.7,641.0,217.5,1266.9,316.7,49.100000000000136,1217.8,1273.6
UTTARANCHAL,1949,55.4,497.3,436.4,218.1,1207.3,301.8,-59.600000000000136,1266.9,1217.8
UTTARANCHAL,1950,255.7,561.2,535.3,166.0,1518.1,379.55,310.79999999999995,1207.3,1266.9
UTTARANCHAL,1951,77.0,214.5,413.4,207.6,912.4,228.125,-605.6999999999999,1518.1,1207.3
UTTARANCHAL,1952,246.9,343.2,511.7,81.9,1183.7,295.925,271.30000000000007,912.4,1518.1
UTTARANCHAL,1953,186.8,629.2,337.6,125.8,1279.5,319.84999999999997,95.79999999999995,1183.7,912.4
UTTARANCHAL,1954,110.9,473.2,566.0,221.1,1371.1,342.79999999999995,91.59999999999991,1279.5,1183.7
UTTARANCHAL,1955,157.4,358.9,450.5,241.8,1208.5,302.15,-162.5999999999999,1371.1,1279.5
UTTARANCHAL,1956,216.4,478.1,367.0,181.8,1243.3,310.825,34.799999999999955,1208.5,1371.1
UTTARANCHAL,1957,115.8,521.5,285.0,309.7,1231.9,308.0,-11.399999999999864,1243.3,1208.5
UTTARANCHAL,1958,99.5,452.3,450.6,237.2,1239.5,309.9,7.599999999999909,1231.9,1243.3
UTTARANCHAL,1959,126.6,490.9,457.4,302.5,1377.4,344.35,137.9000000000001,1239.5,1231.9
UTTARANCHAL,1960,130.8,481.7,431.6,192.1,1236.3,309.04999999999995,-141.10000000000014,1377.4,1239.5
UTTARANCHAL,1961,189.4,503.6,523.9,232.5,1449.5,362.35,213.20000000000005,1236.3,1377.4
UTTARANCHAL,1962,151.2,413.2,414.0,339.5,1317.9,329.475,-131.5999999999999,1449.5,1236.3
UTTARANCHAL,1963,190.5,367.8,534.9,341.6,1434.8,358.69999999999993,116.89999999999986,1317.9,1449.5
UTTARANCHAL,1964,160.5,467.9,402.0,338.0,1368.3,342.1,-66.5,1434.8,1317.9
UTTARANCHAL,1965,51.7,358.3,309.0,86.8,805.8,201.45,-562.5,1368.3,1434.8
UTTARANCHAL,1966,278.8,371.9,412.7,126.1,1189.5,297.375,383.70000000000005,805.8,1368.3
UTTARANCHAL,1967,124.7,446.3,533.9,148.6,1253.4,313.375,63.90000000000009,1189.5,805.8
UTTARANCHAL,1968,226.0,400.6,298.4,112.3,1037.3,259.325,-216.10000000000014,1253.4,1189.5
UTTARANCHAL,1969,94.7,414.0,529.7,361.8,1400.3,350.05,363.0,1037.3,1253.4
UTTARANCHAL,1970,203.4,338.3,387.7,167.7,1097.0,274.27500000000003,-303.29999999999995,1400.3,1037.3
UTTARANCHAL,1971,330.3,365.3,425.6,179.7,1301.0,325.225,204.0,1097.0,1400.3
UTTARANCHAL,1972,70.7,349.3,234.5,235.5,890.0,222.5,-411.0,1301.0,1097.0
UTTARANCHAL,1973,268.9,311.7,331.1,143.4,1055.1,263.775,165.0999999999999,890.0,1301.0
UTTARANCHAL,1974,87.5,392.9,347.3,102.6,930.3,232.57500000000002,-124.79999999999995,1055.1,890.0
UTTARANCHAL,1975,219.9,403.1,359.6,322.8,1305.5,326.35,375.20000000000005,930.3,1055.1
UTTARANCHAL,1976,83.8,272.1,362.0,130.1,848.1,212.00000000000003,-457.4,1305.5,930.3
UTTARANCHAL,1977,122.2,486.0,282.7,206.5,1097.4,274.35,249.30000000000007,848.1,1305.5
UTTARANCHAL,1978,291.3,406.7,518.9,319.8,1536.7,384.175,439.29999999999995,1097.4,848.1
UTTARANCHAL,1979,110.2,323.4,276.1,39.5,749.2,187.3,-787.5,1536.7,1097.4
UTTARANCHAL,1980,186.7,473.1,338.8,132.4,1131.0,282.75,381.79999999999995,749.2,1536.7
UTTARANCHAL,1981,164.8,483.8,273.8,104.8,1027.2,256.8,-103.79999999999995,1131.0,749.2
UTTARANCHAL,1982,92.0,271.7,429.9,113.4,907.0,226.74999999999997,-120.20000000000005,1027.2,1131.0
UTTARANCHAL,1983,114.1,261.3,312.9,320.0,1008.3,252.075,101.29999999999995,907.0,1027.2
UTTARANCHAL,1984,300.1,359.3,237.7,173.5,1070.6,267.65000000000003,62.299999999999955,1008.3,907.0
UTTARANCHAL,1985,106.2,458.9,389.4,225.5,1180.0,295.0,109.40000000000009,1070.6,1008.3
UTTARANCHAL,1986,140.9,418.3,281.7,155.5,996.4,249.10000000000002,-183.60000000000002,1180.0,1070.6
UTTARANCHAL,1987,55.9,190.3,272.1,129.1,647.3,161.85000000000002,-349.1,996.4,1180.0
UTTARANCHAL,1988,132.5,505.5,411.4,197.5,1246.8,311.725,599.5,647.3,996.4
UTTARANCHAL,1989,124.3,338.7,406.8,192.6,1062.4,265.59999999999997,-184.39999999999986,1246.8,647.3
UTTARANCHAL,1990,125.0,475.3,418.0,174.3,1192.6,298.15,130.19999999999982,1062.4,1246.8
UTTARANCHAL,1991,81.2,221.4,351.4,127.8,781.8,195.45,-410.79999999999995,1192.6,1062.4
UTTARANCHAL,1992,117.5,261.0,388.2,144.8,911.6,227.875,129.80000000000007,781.8,1192.6
UTTARANCHAL,1993,152.4,327.1,268.9,488.0,1236.4,309.1,324.80000000000007,911.6,781.8
UTTARANCHAL,1994,128.4,500.1,402.3,87.7,1118.5,279.625,-117.90000000000009,1236.4,911.6
UTTARANCHAL,1995,129.8,436.1,449.1,226.2,1241.2,310.3,122.70000000000005,1118.5,1236.4
UTTARANCHAL,1996,186.4,298.5,439.8,181.4,1106.1,276.52500000000003,-135.10000000000014,1241.2,1118.5
UTTARANCHAL,1997,131.6,289.7,74.2,37.3,532.8,133.2,-573.3,1106.1,1241.2
UTTARANCHAL,1998,159.5,240.5,270.8,117.5,788.2,197.075,255.4000000000001,532.8,1106.1
UTTARANCHAL,1999,155.9,375.3,279.5,231.1,1041.9,260.45,253.70000000000005,788.2,532.8
UTTARANCHAL,2000,319.8,410.2,537.4,195.3,1462.8,365.675,420.89999999999986,1041.9,788.2
UTTARANCHAL,2001,299.9,486.9,371.7,69.1,1227.7,306.9,-235.0999999999999,1462.8,1041.9
UTTARANCHAL,2002,167.4,205.3,471.8,300.5,1145.1,286.25,-82.60000000000014,1227.7,1462.8
UTTARANCHAL,2003,153.2,523.4,441.0,255.1,1372.7,343.17499999999995,227.60000000000014,1145.1,1227.7
UTTARANCHAL,2004,146.5,426.8,326.3,106.7,1006.4,251.575,-366.30000000000007,1372.7,1145.1
UTTARANCHAL,2005,73.8,384.6,202.4,350.5,1011.3,252.82500000000002,4.899999999999977,1006.4,1372.7
UTTARANCHAL,2006,104.2,345.6,294.7,79.2,823.8,205.925,-187.5,1011.3,1006.4
UTTARANCHAL,2007,139.9,510.6,517.7,326.5,1494.7,373.675,670.9000000000001,823.8,1011.3
UTTARANCHAL,2008,339.8,412.6,321.2,182.9,1256.4,314.12500000000006,-238.29999999999995,1494.7,823.8
UTTARANCHAL,2009,41.9,238.9,258.2,230.8,769.9,192.45,-486.5000000000001,1256.4,1494.7
UTTARANCHAL,2010,98.8,483.1,404.2,449.4,1435.5,358.875,665.6,769.9,1256.4
UTTARANCHAL,2011,236.5,449.9,547.0,156.7,1390.0,347.52500000000003,-45.5,1435.5,769.9
UTTARANCHAL,2012,49.9,388.4,433.2,225.2,1096.7,274.175,-293.29999999999995,1390.0,1435.5
UTTARANCHAL,2013,474.3,395.7,328.1,114.7,1312.8,328.2,216.0999999999999,1096.7,1390.0
UTTARANCHAL,2014,61.9,448.6,274.7,105.5,890.6,222.675,-422.19999999999993,1312.8,1096.7
UTTARANCHAL,2015,162.5,342.0,271.8,51.5,827.8,206.95,-62.80000000000007,890.6,1312.8
UTTARANCHAL,2016,174.4,508.4,308.5,111.4,1102.7,275.675,274.9000000000001,827.8,890.6
UTTARANCHAL,2017,175.6,460.9,349.1,213.4,1199.0,299.75,96.29999999999995,1102.7,827.8
UTTARANCHAL,2018,162.7,384.2,444.3,205.0,1196.2,299.05,-2.7999999999999545,1199.0,1102.7
UTTARANCHAL,2019,84.3,288.8,360.1,228.6,961.8,240.45000000000002,-234.4000000000001,1196.2,1199.0
UTTARANCHAL,2020,145.5,367.3,370.1,60.2,943.1,235.775,-18.699999999999932,961.8,1196.2
UTTARANCHAL,2021,262.9,371.6,307.6,214.0,1156.1,289.025,212.9999999999999,943.1,961.8
VIDARBHA,1901,129.7,295.3,368.8,123.4,917.1,229.29999999999998,,,
VIDARBHA,1902,38.0,270.7,204.6,150.9,664.2,166.04999999999998,-252.89999999999998,917.1,
VIDARBHA,1903,121.2,475.5,325.5,154.8,1076.9,269.25,412.70000000000005,664.2,917.1
VIDARBHA,1904,148.9,158.3,151.8,196.9,655.8,163.97500000000002,-421.10000000000014,1076.9,664.2
VIDARBHA,1905,81.0,254.5,216.3,321.3,873.1,218.27499999999998,217.30000000000007,655.8,1076.9
VIDARBHA,1906,328.1,350.3,325.8,113.3,1117.5,279.375,244.39999999999998,873.1,655.8
VIDARBHA,1907,181.4,309.7,332.6,59.7,883.5,220.85000000000002,-234.0,1117.5,873.1
VIDARBHA,1908,232.0,355.2,398.3,205.9,1191.3,297.85,307.79999999999995,883.5,1117.5
VIDARBHA,1909,157.1,405.0,176.0,160.3,898.2,224.60000000000002,-293.0999999999999,1191.3,883.5
VIDARBHA,1910,289.1,297.3,278.7,300.3,1165.4,291.35,267.20000000000005,898.2,1191.3
VIDARBHA,1911,218.0,205.8,292.3,176.1,892.3,223.05,-273.10000000000014,1165.4,898.2
VIDARBHA,1912,54.2,364.5,391.9,116.9,927.5,231.87499999999997,35.200000000000045,892.3,1165.4
VIDARBHA,1913,199.8,378.3,244.3,137.2,959.6,239.90000000000003,32.10000000000002,927.5,892.3
VIDARBHA,1914,239.5,341.2,245.6,266.6,1092.8,273.225,133.19999999999993,959.6,927.5
VIDARBHA,1915,190.2,311.0,229.6,195.1,925.9,231.475,-166.89999999999998,1092.8,959.6
VIDARBHA,1916,257.0,345.3,306.2,253.1,1161.6,290.4,235.69999999999993,925.9,1092.8
VIDARBHA,1917,234.9,350.1,200.3,328.5,1113.8,278.45,-47.799999999999955,1161.6,925.9
VIDARBHA,1918,278.3,168.0,174.5,55.5,676.2,169.075,-437.5999999999999,1113.8,1161.6
VIDARBHA,1919,325.6,280.3,249.8,103.6,959.3,239.82500000000002,283.0999999999999,676.2,1113.8
VIDARBHA,1920,101.8,237.8,111.6,83.3,534.6,133.625,-424.69999999999993,959.3,676.2
VIDARBHA,1921,283.9,293.0,292.0,182.3,1051.2,262.8,516.6,534.6,959.3
VIDARBHA,1922,206.1,361.7,116.5,295.3,979.6,244.89999999999998,-71.60000000000002,1051.2,534.6
VIDARBHA,1923,21.4,402.9,201.1,260.1,885.6,221.375,-94.0,979.6,1051.2
VIDARBHA,1924,43.8,308.3,220.6,217.3,790.0,197.5,-95.60000000000002,885.6,979.6
VIDARBHA,1925,130.3,293.9,307.1,77.4,808.7,202.17499999999998,18.700000000000045,790.0,885.6
VIDARBHA,1926,31.8,330.6,420.0,109.9,892.2,223.07500000000002,83.5,808.7,790.0
